"REF_DATE","GEO","DGUID","Sex","Age group","Ailments","Frequency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","Czech Republic","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668765","6.2.1.9.5","48","","","","0"
"1998","Czech Republic","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668764","6.2.1.9.8","20","","","","0"
"1998","Czech Republic","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668943","6.2.2.9.2","17","","","","0"
"1998","Czech Republic","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668942","6.2.2.9.3","15","","","","0"
"1998","Czech Republic","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668941","6.2.2.9.5","49","","","","0"
"1998","Czech Republic","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668940","6.2.2.9.8","19","","","","0"
"1998","Czech Republic","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669119","6.2.3.9.2","16","","","","0"
"1998","Czech Republic","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669118","6.2.3.9.3","17","","","","0"
"1998","Czech Republic","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669117","6.2.3.9.5","52","","","","0"
"1998","Czech Republic","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669116","6.2.3.9.8","15","","","","0"
"1998","Denmark","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668771","7.1.1.9.2","23","","","","0"
"1998","Denmark","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668770","7.1.1.9.3","18","","","","0"
"1998","Denmark","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668769","7.1.1.9.5","42","","","","0"
"1998","Denmark","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668768","7.1.1.9.8","17","","","","0"
"1998","Denmark","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668947","7.1.2.9.2","26","","","","0"
"1998","Denmark","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668946","7.1.2.9.3","22","","","","0"
"1998","Denmark","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668945","7.1.2.9.5","40","","","","0"
"1998","Denmark","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668944","7.1.2.9.8","10","","","","0"
"1998","Denmark","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669123","7.1.3.9.2","36","","","","0"
"1998","Denmark","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669122","7.1.3.9.3","25","","","","0"
"1998","Denmark","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669121","7.1.3.9.5","32","","","","0"
"1998","Denmark","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669120","7.1.3.9.8","7","","","","0"
"1998","Denmark","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668775","7.2.1.9.2","18","","","","0"
"1998","Denmark","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668774","7.2.1.9.3","19","","","","0"
"1998","Denmark","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668773","7.2.1.9.5","47","","","","0"
"1998","Denmark","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668772","7.2.1.9.8","15","","","","0"
"1998","Denmark","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668951","7.2.2.9.2","25","","","","0"
"1998","Denmark","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668950","7.2.2.9.3","24","","","","0"
"1998","Denmark","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668949","7.2.2.9.5","43","","","","0"
"1998","Denmark","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668948","7.2.2.9.8","9","","","","0"
"1998","Denmark","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669127","7.2.3.9.2","30","","","","0"
"1998","Denmark","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669126","7.2.3.9.3","27","","","","0"
"1998","Denmark","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669125","7.2.3.9.5","37","","","","0"
"1998","Denmark","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669124","7.2.3.9.8","5","","","","0"
"1998","Estonia","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668779","8.1.1.9.2","8","","","","0"
"1998","Estonia","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668778","8.1.1.9.3","12","","","","0"
"1998","Estonia","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668777","8.1.1.9.5","53","","","","0"
"1998","Estonia","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668776","8.1.1.9.8","27","","","","0"
"1998","Estonia","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668955","8.1.2.9.2","7","","","","0"
"1998","Estonia","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668954","8.1.2.9.3","14","","","","0"
"1998","Estonia","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668953","8.1.2.9.5","53","","","","0"
"1998","Estonia","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668952","8.1.2.9.8","26","","","","0"
"1998","Estonia","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669131","8.1.3.9.2","13","","","","0"
"1998","Estonia","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669130","8.1.3.9.3","18","","","","0"
"1998","Estonia","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669129","8.1.3.9.5","48","","","","0"
"1998","Estonia","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669128","8.1.3.9.8","21","","","","0"
"1998","Estonia","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668783","8.2.1.9.2","6","","","","0"
"1998","Estonia","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668782","8.2.1.9.3","13","","","","0"
"1998","Estonia","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668781","8.2.1.9.5","59","","","","0"
"1998","Estonia","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668780","8.2.1.9.8","21","","","","0"
"1998","Estonia","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668959","8.2.2.9.2","6","","","","0"
"1998","Estonia","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668958","8.2.2.9.3","16","","","","0"
"1998","Estonia","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668957","8.2.2.9.5","61","","","","0"
"1998","Estonia","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668956","8.2.2.9.8","17","","","","0"
"1998","Estonia","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669135","8.2.3.9.2","10","","","","0"
"1998","Estonia","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669134","8.2.3.9.3","23","","","","0"
"1998","Estonia","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669133","8.2.3.9.5","52","","","","0"
"1998","Estonia","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669132","8.2.3.9.8","15","","","","0"
"1998","Finland","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668875","9.1.1.9.2","26","","","","0"
"1998","Finland","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668874","9.1.1.9.3","29","","","","0"
"1998","Finland","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668873","9.1.1.9.5","28","","","","0"
"1998","Finland","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668872","9.1.1.9.8","18","","","","0"
"1998","Finland","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669051","9.1.2.9.2","39","","","","0"
"1998","Finland","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669050","9.1.2.9.3","30","","","","0"
"1998","Finland","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669049","9.1.2.9.5","24","","","","0"
"1998","Finland","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669048","9.1.2.9.8","7","","","","0"
"1998","Finland","","Males","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669227","9.1.3.9.2","45","","","","0"
"1998","Finland","","Males","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669226","9.1.3.9.3","30","","","","0"
"1998","Finland","","Males","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669225","9.1.3.9.5","21","","","","0"
"1998","Finland","","Males","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669224","9.1.3.9.8","4","","","","0"
"1998","Finland","","Females","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668879","9.2.1.9.2","26","","","","0"
"1998","Finland","","Females","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668878","9.2.1.9.3","32","","","","0"
"1998","Finland","","Females","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668877","9.2.1.9.5","30","","","","0"
"1998","Finland","","Females","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668876","9.2.1.9.8","13","","","","0"
"1998","Finland","","Females","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669055","9.2.2.9.2","39","","","","0"
"1998","Finland","","Females","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669054","9.2.2.9.3","34","","","","0"
"1998","Finland","","Females","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669053","9.2.2.9.5","23","","","","0"
"1998","Finland","","Females","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669052","9.2.2.9.8","5","","","","0"
"1998","Finland","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669231","9.2.3.9.2","39","","","","0"
"1998","Finland","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669230","9.2.3.9.3","40","","","","0"
"1998","Finland","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669229","9.2.3.9.5","19","","","","0"
"1998","Finland","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669228","9.2.3.9.8","2","","","","0"
